offer_id,url,rooms,price_month,deposit,latitude,longitude,area_total,floor,floors_total,ceiling_height,building_year,area_living,area_kitchen
4035986349848046921,https://realty.yandex.ru/offer/4035986349848046921/,3.0,180000,,55.77334,37.598446,86.0,5.0,6.0,2.9,1938.0,,10.3
4035986349852487517,https://realty.yandex.ru/offer/4035986349852487517/,4.0,400000,,55.733925,37.614754,132.0,3.0,8.0,3.2,2007.0,,10.0
4042343469805193738,https://realty.yandex.ru/offer/4042343469805193738/,2.0,107000,0.0,55.70902,37.62077,46.7,9.0,16.0,2.7,1990.0,35.0,9.0
4063663553836464579,https://realty.yandex.ru/offer/4063663553836464579/,3.0,62000,0.0,55.50104,37.52775,56.0,12.0,14.0,,2024.0,,
4078962541186414816,https://realty.yandex.ru/offer/4078962541186414816/,1.0,89000,0.0,55.668854,37.43868,33.0,33.0,33.0,2.7,2023.0,,
4081215920934894561,https://realty.yandex.ru/offer/4081215920934894561/,0.0,58500,0.0,55.730614,37.851788,23.0,6.0,9.0,,2026.0,,
4086903584714074898,https://realty.yandex.ru/offer/4086903584714074898/,0.0,59500,0.0,55.702084,37.364697,21.0,12.0,15.0,,2021.0,,
4092460597536415625,https://realty.yandex.ru/offer/4092460597536415625/,3.0,98000,0.0,55.846066,37.48339,59.0,7.0,9.0,2.64,1969.0,,
4100976176940589974,https://realty.yandex.ru/offer/4100976176940589974/,3.0,155000,0.0,55.585323,37.60199,87.0,5.0,25.0,2.65,2018.0,,
4144522990417121243,https://realty.yandex.ru/offer/4144522990417121243/,1.0,62000,0.0,55.474567,37.532906,40.2,14.0,15.0,,2024.0,,
4161288742681821921,https://realty.yandex.ru/offer/4161288742681821921/,0.0,68500,65000.0,55.815453,37.354706,43.0,16.0,25.0,2.8,2017.0,,
4162320339125092938,https://realty.yandex.ru/offer/4162320339125092938/,1.0,70000,0.0,55.816704,37.753223,34.0,4.0,24.0,3.0,2021.0,,
4179010830344635100,https://realty.yandex.ru/offer/4179010830344635100/,0.0,56500,0.0,55.70988,37.9374,32.0,14.0,23.0,2.7,2022.0,,
4179044695094774300,https://realty.yandex.ru/offer/4179044695094774300/,2.0,76500,0.0,55.805832,37.414383,40.0,12.0,12.0,2.5,1980.0,,
4192973473533445883,https://realty.yandex.ru/offer/4192973473533445883/,3.0,120000,0.0,55.796318,37.52396,52.0,3.0,5.0,,1959.0,,
4196207146555031857,https://realty.yandex.ru/offer/4196207146555031857/,2.0,140000,0.0,55.732235,37.456875,55.8,5.0,24.0,3.0,2021.0,,
4254313471978440880,https://realty.yandex.ru/offer/4254313471978440880/,0.0,59500,0.0,55.79811,37.377327,26.0,12.0,32.0,2.7,2019.0,,
426254080483576929,https://realty.yandex.ru/offer/426254080483576929/,2.0,78500,0.0,55.662643,37.73205,49.0,5.0,33.0,,,,
4292402935410444544,https://realty.yandex.ru/offer/4292402935410444544/,0.0,195000,195000.0,55.7513,37.533615,39.5,53.0,68.0,3.2,2020.0,30.0,
433359723912063803,https://realty.yandex.ru/offer/433359723912063803/,3.0,80500,0.0,55.746822,37.76229,54.0,5.0,5.0,,1961.0,,
4339535222826315273,https://realty.yandex.ru/offer/4339535222826315273/,2.0,58500,0.0,55.524715,37.58517,52.0,2.0,25.0,,2022.0,,
4351626149268341588,https://realty.yandex.ru/offer/4351626149268341588/,4.0,84000,80000.0,55.772682,37.681072,75.0,1.0,5.0,3.0,1935.0,,
4352073008557189559,https://realty.yandex.ru/offer/4352073008557189559/,3.0,104000,0.0,55.65832,37.422314,69.0,4.0,14.0,2.8,2017.0,,
4359753295567497029,https://realty.yandex.ru/offer/4359753295567497029/,2.0,91500,87000.0,55.720226,37.6936,40.0,10.0,35.0,3.0,2021.0,,
439310420353566790,https://realty.yandex.ru/offer/439310420353566790/,1.0,73500,0.0,55.649094,37.44009,40.0,8.0,15.0,,2026.0,,
4417551904652343865,https://realty.yandex.ru/offer/4417551904652343865/,1.0,59000,0.0,55.474567,37.532906,32.0,2.0,15.0,,2024.0,,
4459495231392428070,https://realty.yandex.ru/offer/4459495231392428070/,1.0,45000,0.0,55.70339,37.96454,33.0,5.0,17.0,2.8,2016.0,,
4459697071353952470,https://realty.yandex.ru/offer/4459697071353952470/,2.0,131500,0.0,55.668236,37.563652,62.0,4.0,6.0,,2019.0,,
4535009939524645929,https://realty.yandex.ru/offer/4535009939524645929/,1.0,75500,0.0,55.79083,37.47907,32.0,1.0,9.0,2.64,1970.0,,
4576435275692469904,https://realty.yandex.ru/offer/4576435275692469904/,1.0,62000,0.0,55.513973,37.57466,32.0,16.0,17.0,,2025.0,,
4598129407539837552,https://realty.yandex.ru/offer/4598129407539837552/,2.0,66000,0.0,55.768757,37.827114,48.0,7.0,9.0,2.64,1973.0,,
4601844380158228118,https://realty.yandex.ru/offer/4601844380158228118/,3.0,78500,0.0,55.8461,37.479286,57.0,5.0,5.0,2.48,1967.0,,
4635937284026457943,https://realty.yandex.ru/offer/4635937284026457943/,1.0,72000,0.0,55.566696,37.47995,31.0,25.0,25.0,,2013.0,,
4647198339293492829,https://realty.yandex.ru/offer/4647198339293492829/,2.0,110500,0.0,55.683357,37.446743,50.0,10.0,33.0,2.7,2024.0,,
4662667223916786945,https://realty.yandex.ru/offer/4662667223916786945/,2.0,91500,0.0,55.865738,37.47439,60.0,8.0,25.0,2.65,2009.0,,
4724477203138017288,https://realty.yandex.ru/offer/4724477203138017288/,1.0,75500,72000.0,55.70239,37.460655,34.0,13.0,16.0,2.48,1993.0,,
4728441677484010262,https://realty.yandex.ru/offer/4728441677484010262/,2.0,153000,,55.80772,37.635384,60.0,4.0,15.0,3.1,2021.0,38.0,10.0
4728441677484010293,https://realty.yandex.ru/offer/4728441677484010293/,2.0,450000,,55.71759,37.50412,95.0,,,3.5,2019.0,,20.0
4748633744451986163,https://realty.yandex.ru/offer/4748633744451986163/,2.0,58000,55000.0,55.521446,37.35301,51.0,11.0,16.0,2.7,2022.0,,
4780069549955182935,https://realty.yandex.ru/offer/4780069549955182935/,1.0,83500,0.0,55.94088,37.525784,37.0,7.0,14.0,2.7,2019.0,,
4784230308542731759,https://realty.yandex.ru/offer/4784230308542731759/,3.0,89000,0.0,55.63593,37.32694,76.0,12.0,17.0,,2016.0,,
4815426633200776423,https://realty.yandex.ru/offer/4815426633200776423/,2.0,105000,0.0,55.790024,37.473476,55.0,7.0,25.0,,,,
4818957903290936421,https://realty.yandex.ru/offer/4818957903290936421/,2.0,83500,0.0,55.82382,37.43389,58.0,8.0,24.0,2.7,2024.0,,
4840587236592783096,https://realty.yandex.ru/offer/4840587236592783096/,1.0,73500,0.0,55.73362,37.740494,32.2,18.0,33.0,,2022.0,12.0,16.0
4842522375424956153,https://realty.yandex.ru/offer/4842522375424956153/,2.0,100000,0.0,55.64817,37.495724,56.0,13.0,14.0,2.64,2002.0,,
4849739006362971136,https://realty.yandex.ru/offer/4849739006362971136/,2.0,63000,63000.0,55.681255,37.92682,55.2,3.0,17.0,2.7,2008.0,28.7,9.1
4852314688548021087,https://realty.yandex.ru/offer/4852314688548021087/,1.0,80500,0.0,55.716297,37.76946,32.0,3.0,13.0,2.7,2022.0,,
4855020489378876396,https://realty.yandex.ru/offer/4855020489378876396/,0.0,59500,0.0,55.81067,37.617393,17.5,5.0,5.0,3.5,1963.0,,
4866789339610999132,https://realty.yandex.ru/offer/4866789339610999132/,0.0,45000,0.0,55.55455,37.557617,22.0,30.0,33.0,2.7,2021.0,,
4894056166216709814,https://realty.yandex.ru/offer/4894056166216709814/,3.0,200000,190476.0,55.664703,37.546055,94.0,22.0,23.0,,2018.0,,
4897191020406113558,https://realty.yandex.ru/offer/4897191020406113558/,2.0,90000,,55.80502,37.75359,35.5,17.0,28.0,2.6,2025.0,24.0,7.0
4908749760415063179,https://realty.yandex.ru/offer/4908749760415063179/,1.0,75000,0.0,55.664513,37.715443,32.3,6.0,7.0,,2026.0,,
4908777461435384561,https://realty.yandex.ru/offer/4908777461435384561/,3.0,77500,0.0,55.860664,37.693928,80.0,7.0,14.0,2.64,1996.0,,
4913146348503714411,https://realty.yandex.ru/offer/4913146348503714411/,2.0,92500,0.0,55.81561,37.62248,45.0,7.0,9.0,,1970.0,,
4922821595076696372,https://realty.yandex.ru/offer/4922821595076696372/,0.0,51000,0.0,55.809536,37.73215,16.0,2.0,5.0,2.7,1962.0,,
4929542901604757548,https://realty.yandex.ru/offer/4929542901604757548/,2.0,67500,0.0,55.587055,37.610584,32.0,31.0,33.0,,2023.0,,
4933567150668313779,https://realty.yandex.ru/offer/4933567150668313779/,1.0,47500,45000.0,55.642635,37.54878,34.0,12.0,16.0,2.48,1979.0,,
4942750092961704676,https://realty.yandex.ru/offer/4942750092961704676/,2.0,59500,0.0,55.54017,37.474953,42.6,6.0,19.0,,,,
4998019441576434692,https://realty.yandex.ru/offer/4998019441576434692/,1.0,77000,73000.0,55.807785,37.70665,38.0,7.0,9.0,2.64,1973.0,,
5044136119245988033,https://realty.yandex.ru/offer/5044136119245988033/,1.0,80500,0.0,55.80502,37.75359,32.0,32.0,33.0,,,,
5062589529060238630,https://realty.yandex.ru/offer/5062589529060238630/,1.0,73000,0.0,55.828205,37.664455,28.0,1.0,6.0,3.0,1959.0,,
5088499197311631643,https://realty.yandex.ru/offer/5088499197311631643/,4.0,120000,0.0,55.616894,37.499516,63.0,8.0,9.0,2.64,1972.0,,
5089209556119907010,https://realty.yandex.ru/offer/5089209556119907010/,1.0,58000,0.0,55.558155,37.596977,34.0,4.0,26.0,,2021.0,,
5094837040394206607,https://realty.yandex.ru/offer/5094837040394206607/,0.0,75000,0.0,55.72436,37.68388,20.0,7.0,28.0,,,,
5113524474537850270,https://realty.yandex.ru/offer/5113524474537850270/,1.0,69000,0.0,55.55436,37.505234,38.0,4.0,15.0,3.0,2022.0,,
5122202687581861021,https://realty.yandex.ru/offer/5122202687581861021/,2.0,97500,0.0,55.825695,37.413204,46.0,3.0,25.0,3.0,2022.0,,
5126683791227518710,https://realty.yandex.ru/offer/5126683791227518710/,1.0,75000,0.0,55.818054,37.74846,41.0,6.0,25.0,3.0,2024.0,,
5135784009790484074,https://realty.yandex.ru/offer/5135784009790484074/,2.0,56500,0.0,55.588665,37.170822,53.0,14.0,14.0,,2023.0,,
5168496005051763899,https://realty.yandex.ru/offer/5168496005051763899/,1.0,115500,0.0,55.751205,37.450718,42.0,10.0,15.0,3.25,2025.0,,
5180127926971999293,https://realty.yandex.ru/offer/5180127926971999293/,2.0,110000,,55.72874,37.737644,62.0,6.0,25.0,2.8,2018.0,32.0,17.0
5180127926973731051,https://realty.yandex.ru/offer/5180127926973731051/,2.0,150000,,55.834415,37.639397,60.0,15.0,38.0,3.0,2024.0,32.0,14.0
5180127926973756217,https://realty.yandex.ru/offer/5180127926973756217/,1.0,60000,,55.72719,37.735744,43.0,4.0,32.0,3.0,2023.0,19.0,16.0
5180127926973758982,https://realty.yandex.ru/offer/5180127926973758982/,2.0,80000,,55.780174,37.531315,53.5,17.0,17.0,2.64,2001.0,33.0,9.0
5180127926973785858,https://realty.yandex.ru/offer/5180127926973785858/,2.0,140000,,55.7647,37.603092,50.0,7.0,9.0,2.8,1966.0,39.0,6.0
5180127926973787808,https://realty.yandex.ru/offer/5180127926973787808/,3.0,215000,,55.86942,37.456676,89.0,11.0,25.0,3.0,2023.0,57.0,15.0
5180127926973816728,https://realty.yandex.ru/offer/5180127926973816728/,1.0,125000,,55.698933,37.630795,39.0,8.0,11.0,3.2,2023.0,12.0,10.0
5180127926973818436,https://realty.yandex.ru/offer/5180127926973818436/,3.0,370000,,55.725464,37.64547,78.0,22.0,32.0,3.0,2025.0,40.0,14.0
5180127926973846432,https://realty.yandex.ru/offer/5180127926973846432/,3.0,100000,,55.695293,37.45958,48.0,14.0,33.0,3.0,2024.0,25.0,10.0
5180127926973847326,https://realty.yandex.ru/offer/5180127926973847326/,0.0,80000,,55.694317,37.46168,23.7,31.0,33.0,2.86,2023.0,11.6,
5180127926973847334,https://realty.yandex.ru/offer/5180127926973847334/,1.0,90000,,55.69835,37.467697,45.0,7.0,29.0,2.95,2022.0,27.0,12.0
5180127926973848387,https://realty.yandex.ru/offer/5180127926973848387/,1.0,130000,,55.759727,37.51666,34.3,19.0,33.0,3.0,2023.0,20.0,8.0
5180127926973849186,https://realty.yandex.ru/offer/5180127926973849186/,2.0,170000,,55.699028,37.640957,63.0,13.0,22.0,3.2,2023.0,30.0,15.0
5180127926973850182,https://realty.yandex.ru/offer/5180127926973850182/,1.0,55000,,55.64937,37.4392,35.8,8.0,15.0,2.8,2025.0,13.8,8.0
5180127926973850372,https://realty.yandex.ru/offer/5180127926973850372/,3.0,230000,,55.672993,37.52454,80.0,29.0,33.0,2.85,2018.0,55.0,20.0
5180127926973851109,https://realty.yandex.ru/offer/5180127926973851109/,3.0,115000,,55.649113,37.6311,64.0,6.0,11.0,3.0,2022.0,38.0,19.2
5180127926973852105,https://realty.yandex.ru/offer/5180127926973852105/,2.0,150000,,55.6896,37.655087,52.0,4.0,20.0,3.0,2022.0,24.0,15.0
5180127926973853156,https://realty.yandex.ru/offer/5180127926973853156/,1.0,90000,,55.76479,37.51141,30.0,23.0,41.0,3.0,2023.0,15.0,7.0
5180127926973853221,https://realty.yandex.ru/offer/5180127926973853221/,2.0,50000,,55.706512,37.826267,46.0,1.0,9.0,2.7,1969.0,30.0,10.0
5185816614924419868,https://realty.yandex.ru/offer/5185816614924419868/,2.0,94500,0.0,55.672405,37.59966,44.0,4.0,5.0,,1960.0,,
5227620387823408983,https://realty.yandex.ru/offer/5227620387823408983/,2.0,200000,0.0,55.789433,37.569576,57.0,3.0,12.0,3.0,2019.0,35.0,17.0
5228459579353850452,https://realty.yandex.ru/offer/5228459579353850452/,3.0,424800,,55.735855,37.499607,128.0,28.0,28.0,3.0,2019.0,79.7,12.0
5233191394089339392,https://realty.yandex.ru/offer/5233191394089339392/,3.0,77500,0.0,55.583527,37.655273,63.0,6.0,12.0,2.65,1974.0,,
5353926324058066922,https://realty.yandex.ru/offer/5353926324058066922/,0.0,51000,0.0,55.603443,37.417633,19.6,2.0,22.0,,2022.0,,
535732624404095291,https://realty.yandex.ru/offer/535732624404095291/,1.0,78500,0.0,55.631798,37.412056,36.0,19.0,22.0,,2021.0,,
5359489184114167037,https://realty.yandex.ru/offer/5359489184114167037/,0.0,50000,0.0,55.742443,37.710766,13.0,3.0,4.0,,1983.0,,
5371722841349784224,https://realty.yandex.ru/offer/5371722841349784224/,3.0,119000,0.0,55.704014,37.747414,81.0,5.0,5.0,3.0,1959.0,,
5381946495674049305,https://realty.yandex.ru/offer/5381946495674049305/,0.0,43000,0.0,55.55126,37.33667,38.0,3.0,4.0,3.0,2021.0,,
5389998140196281495,https://realty.yandex.ru/offer/5389998140196281495/,3.0,105000,0.0,55.782253,37.56341,55.0,5.0,5.0,,1960.0,,
5398165426787046478,https://realty.yandex.ru/offer/5398165426787046478/,1.0,89000,0.0,55.645233,37.38889,38.0,10.0,18.0,2.8,2020.0,,
5443568200685560461,https://realty.yandex.ru/offer/5443568200685560461/,0.0,56500,0.0,55.59396,37.439537,24.0,10.0,18.0,,2025.0,,
5452968261683986726,https://realty.yandex.ru/offer/5452968261683986726/,1.0,60000,0.0,55.643265,37.385002,36.0,4.0,20.0,2.8,2019.0,,
5453636386723643379,https://realty.yandex.ru/offer/5453636386723643379/,2.0,188000,0.0,55.71333,37.596275,68.0,3.0,6.0,,2018.0,,
5463409121333125806,https://realty.yandex.ru/offer/5463409121333125806/,3.0,62000,0.0,55.612446,37.71203,58.0,9.0,9.0,,1974.0,,
5482083537877429857,https://realty.yandex.ru/offer/5482083537877429857/,2.0,56500,0.0,55.531208,37.376427,37.0,13.0,15.0,,2026.0,,
5500138082961018346,https://realty.yandex.ru/offer/5500138082961018346/,1.0,89000,0.0,55.899475,37.62624,38.0,6.0,8.0,2.7,2024.0,,
5507854414627597278,https://realty.yandex.ru/offer/5507854414627597278/,0.0,78500,0.0,55.72719,37.735744,26.0,29.0,31.0,2.8,2023.0,,
5514705511035498608,https://realty.yandex.ru/offer/5514705511035498608/,2.0,85500,0.0,55.77673,37.606003,57.2,6.0,12.0,3.0,1986.0,,
5528124707535228632,https://realty.yandex.ru/offer/5528124707535228632/,2.0,57750,0.0,55.713066,37.74039,38.7,8.0,12.0,,1968.0,23.0,6.5
5530342657923056127,https://realty.yandex.ru/offer/5530342657923056127/,2.0,79500,0.0,55.873417,37.5812,47.0,33.0,33.0,2.7,2024.0,,
5536536693098965160,https://realty.yandex.ru/offer/5536536693098965160/,1.0,95000,0.0,55.719753,37.69092,37.0,27.0,30.0,,2024.0,,
5563729617352245303,https://realty.yandex.ru/offer/5563729617352245303/,0.0,70000,0.0,55.85965,37.54967,19.0,12.0,32.0,,,,
5566216761378245638,https://realty.yandex.ru/offer/5566216761378245638/,2.0,108500,0.0,55.716396,37.430565,43.0,26.0,29.0,3.0,2023.0,,
5576128219693246131,https://realty.yandex.ru/offer/5576128219693246131/,3.0,114500,0.0,55.8257,37.37375,64.0,18.0,30.0,3.0,2021.0,,
5594745464628333317,https://realty.yandex.ru/offer/5594745464628333317/,2.0,62000,59000.0,55.52435,37.509666,57.0,11.0,15.0,,2013.0,,
5604030799359689054,https://realty.yandex.ru/offer/5604030799359689054/,0.0,72000,0.0,55.740543,37.506794,24.8,4.0,24.0,,2024.0,12.0,
5616639470923771452,https://realty.yandex.ru/offer/5616639470923771452/,3.0,172500,0.0,55.86081,37.545547,79.0,14.0,39.0,3.0,2021.0,,
5662475946209099232,https://realty.yandex.ru/offer/5662475946209099232/,2.0,81500,0.0,55.678238,37.865734,60.9,5.0,25.0,,,,
5663610039949548263,https://realty.yandex.ru/offer/5663610039949548263/,0.0,56500,0.0,55.845917,37.576107,18.0,5.0,5.0,3.0,1955.0,,
5676434735033381256,https://realty.yandex.ru/offer/5676434735033381256/,3.0,61000,0.0,55.58004,37.66354,59.0,5.0,9.0,,1974.0,,
5678883878677492820,https://realty.yandex.ru/offer/5678883878677492820/,1.0,55500,0.0,55.936375,37.359524,35.0,14.0,17.0,2.7,2024.0,,
5684404995068472859,https://realty.yandex.ru/offer/5684404995068472859/,2.0,80000,0.0,55.67401,37.85134,73.0,12.0,24.0,,2023.0,,
5684644709861688699,https://realty.yandex.ru/offer/5684644709861688699/,2.0,94500,0.0,55.554527,37.464443,59.0,13.0,13.0,2.8,2021.0,,
5689908514454057833,https://realty.yandex.ru/offer/5689908514454057833/,0.0,70000,0.0,55.647617,37.386024,32.0,8.0,23.0,,2022.0,,
5697201862223722076,https://realty.yandex.ru/offer/5697201862223722076/,3.0,115500,110000.0,55.691288,37.718193,76.0,10.0,17.0,2.64,2008.0,,
5713304093733358303,https://realty.yandex.ru/offer/5713304093733358303/,1.0,75000,,55.72058,37.676956,30.1,5.0,32.0,,2025.0,15.0,5.0
5713304093735052421,https://realty.yandex.ru/offer/5713304093735052421/,1.0,68000,,55.61203,37.41112,35.6,6.0,18.0,,2023.0,,5.0
5745482334515257155,https://realty.yandex.ru/offer/5745482334515257155/,2.0,78500,0.0,55.712894,37.36917,50.0,12.0,17.0,,2023.0,,
5772929166923423162,https://realty.yandex.ru/offer/5772929166923423162/,1.0,67500,0.0,55.71538,37.435143,40.0,13.0,15.0,,2016.0,,
5791847422854651415,https://realty.yandex.ru/offer/5791847422854651415/,1.0,75000,71500.0,55.754025,37.546497,40.0,1.0,5.0,,1960.0,,
5795878491551300241,https://realty.yandex.ru/offer/5795878491551300241/,2.0,67500,0.0,55.511402,37.35123,55.0,3.0,9.0,2.8,2021.0,,
5820851877610008115,https://realty.yandex.ru/offer/5820851877610008115/,2.0,51000,0.0,55.58861,37.167618,32.0,7.0,14.0,,2023.0,,
5828550736920874252,https://realty.yandex.ru/offer/5828550736920874252/,0.0,50000,0.0,55.729565,37.76749,36.9,12.0,14.0,,1974.0,29.0,
5895412853125455830,https://realty.yandex.ru/offer/5895412853125455830/,1.0,63000,0.0,55.604473,37.590847,35.0,9.0,14.0,2.64,1972.0,,
5904647787030813427,https://realty.yandex.ru/offer/5904647787030813427/,1.0,77000,0.0,55.60812,37.409065,36.0,12.0,16.0,2.7,2022.0,,
5920373053329287680,https://realty.yandex.ru/offer/5920373053329287680/,3.0,600000,600000.0,55.751633,37.535507,145.0,70.0,78.0,3.2,2019.0,125.0,14.0
5923208318010796265,https://realty.yandex.ru/offer/5923208318010796265/,0.0,56500,0.0,55.618942,37.4144,20.0,14.0,25.0,2.7,2018.0,,
5935731198704316752,https://realty.yandex.ru/offer/5935731198704316752/,0.0,74000,0.0,55.73362,37.740494,27.0,22.0,25.0,,,,
5949872666024136560,https://realty.yandex.ru/offer/5949872666024136560/,1.0,84000,0.0,55.683357,37.446743,37.0,32.0,33.0,2.7,2024.0,12.0,19.0
5966547226640489308,https://realty.yandex.ru/offer/5966547226640489308/,2.0,67500,0.0,55.771103,37.703873,38.0,7.0,12.0,,1968.0,,
6026229447049696733,https://realty.yandex.ru/offer/6026229447049696733/,0.0,59500,0.0,55.85528,37.513412,40.0,9.0,21.0,2.64,1965.0,,
6033335497967365836,https://realty.yandex.ru/offer/6033335497967365836/,1.0,67500,0.0,55.71616,37.434235,43.0,7.0,14.0,2.7,2023.0,,
6063581299303085021,https://realty.yandex.ru/offer/6063581299303085021/,2.0,78000,0.0,55.517403,37.57079,49.0,13.0,17.0,,2024.0,,
6075923390716141411,https://realty.yandex.ru/offer/6075923390716141411/,1.0,55000,0.0,55.705208,37.775776,31.9,5.0,5.0,2.64,1962.0,19.0,6.0
6097729417444556099,https://realty.yandex.ru/offer/6097729417444556099/,1.0,51000,0.0,55.84237,37.38131,41.3,17.0,25.0,2.8,2009.0,,
6112965025030938486,https://realty.yandex.ru/offer/6112965025030938486/,3.0,226000,0.0,55.847347,37.63845,100.0,23.0,24.0,3.0,2017.0,,
6114589543222729241,https://realty.yandex.ru/offer/6114589543222729241/,1.0,90500,0.0,55.778908,37.57278,40.0,3.0,14.0,,1973.0,,
612210861177207626,https://realty.yandex.ru/offer/612210861177207626/,1.0,53000,0.0,55.65735,37.274002,35.0,12.0,16.0,,2024.0,,
6133409929584274278,https://realty.yandex.ru/offer/6133409929584274278/,6.0,660000,,55.742786,37.63253,480.0,8.0,8.0,3.5,1998.0,289.0,32.0
6133409929584303108,https://realty.yandex.ru/offer/6133409929584303108/,2.0,115000,,55.713978,37.434235,46.0,2.0,23.0,3.0,2020.0,,10.0
6134452788737469231,https://realty.yandex.ru/offer/6134452788737469231/,0.0,60000,0.0,55.617226,37.416718,20.0,8.0,25.0,,2020.0,,
6137840969815451462,https://realty.yandex.ru/offer/6137840969815451462/,2.0,94500,90000.0,55.836063,37.5191,42.0,17.0,22.0,,2023.0,,
6138206344451394194,https://realty.yandex.ru/offer/6138206344451394194/,2.0,105000,0.0,55.68106,37.69462,56.0,17.0,19.0,2.8,2016.0,,
6140427718826446628,https://realty.yandex.ru/offer/6140427718826446628/,2.0,89000,0.0,55.59396,37.439537,53.0,12.0,25.0,,2025.0,,
6162597625748105404,https://realty.yandex.ru/offer/6162597625748105404/,2.0,56500,0.0,55.74411,37.77281,41.0,1.0,5.0,,1962.0,,
6167697884433530198,https://realty.yandex.ru/offer/6167697884433530198/,1.0,74000,0.0,55.752495,37.412594,37.0,8.0,23.0,2.65,1985.0,,
6167935423760776188,https://realty.yandex.ru/offer/6167935423760776188/,2.0,121000,0.0,55.705677,37.632362,40.0,16.0,20.0,2.85,2024.0,,
6191806799233041348,https://realty.yandex.ru/offer/6191806799233041348/,1.0,56500,0.0,55.63576,37.72087,37.0,10.0,17.0,2.64,2004.0,,
6213018915672072321,https://realty.yandex.ru/offer/6213018915672072321/,2.0,65500,0.0,55.698242,37.807636,44.0,9.0,9.0,2.5,1968.0,,
62190704729269687,https://realty.yandex.ru/offer/62190704729269687/,3.0,83500,0.0,55.89648,37.59871,59.0,2.0,9.0,2.64,1975.0,,
6241419113901161898,https://realty.yandex.ru/offer/6241419113901161898/,1.0,68250,0.0,55.61143,37.41325,31.8,8.0,15.0,,2025.0,15.0,9.0
6242805204571748157,https://realty.yandex.ru/offer/6242805204571748157/,1.0,64000,0.0,55.547813,37.516113,33.0,13.0,30.0,,2025.0,,
6249281619842811759,https://realty.yandex.ru/offer/6249281619842811759/,0.0,55000,0.0,55.587048,37.61218,20.0,14.0,33.0,2.7,2024.0,,
6322978653156656331,https://realty.yandex.ru/offer/6322978653156656331/,0.0,34000,0.0,55.45783,37.39603,29.8,1.0,4.0,,2016.0,,
633558523840299820,https://realty.yandex.ru/offer/633558523840299820/,2.0,134500,0.0,55.786514,37.59349,45.0,5.0,8.0,,1963.0,,
6349632450948736524,https://realty.yandex.ru/offer/6349632450948736524/,2.0,105000,100000.0,55.87911,37.539597,50.7,5.0,19.0,3.0,2018.0,,
6355397494277560301,https://realty.yandex.ru/offer/6355397494277560301/,0.0,75000,0.0,55.72378,37.67281,28.0,1.0,8.0,3.0,1958.0,,
6382943541180895899,https://realty.yandex.ru/offer/6382943541180895899/,1.0,56500,0.0,55.637844,37.771793,38.8,13.0,18.0,,1987.0,,
6452615469468988465,https://realty.yandex.ru/offer/6452615469468988465/,1.0,66000,0.0,55.711025,37.934956,36.0,17.0,23.0,2.7,2022.0,,
6460416993591125300,https://realty.yandex.ru/offer/6460416993591125300/,0.0,89000,0.0,55.704517,37.570923,31.0,10.0,19.0,3.0,2019.0,,
6472304421989236622,https://realty.yandex.ru/offer/6472304421989236622/,1.0,76500,0.0,55.846134,37.562973,32.0,2.0,19.0,,2022.0,,
6509910685651433413,https://realty.yandex.ru/offer/6509910685651433413/,1.0,89500,0.0,55.850697,37.60045,34.0,4.0,33.0,2.68,2026.0,,
6520389773557937990,https://realty.yandex.ru/offer/6520389773557937990/,2.0,82500,0.0,55.840916,37.49517,42.0,7.0,26.0,3.0,2015.0,,
6520764551083523885,https://realty.yandex.ru/offer/6520764551083523885/,1.0,40000,38000.0,55.723774,37.971504,31.5,15.0,23.0,,2022.0,,
6529952460177200687,https://realty.yandex.ru/offer/6529952460177200687/,2.0,71000,0.0,55.700573,37.02533,60.0,3.0,18.0,2.8,2014.0,,
6545343002888564002,https://realty.yandex.ru/offer/6545343002888564002/,2.0,60000,,55.75865,37.80258,44.7,2.0,5.0,2.48,1966.0,29.0,5.8
6545343022478318399,https://realty.yandex.ru/offer/6545343022478318399/,0.0,45000,,55.64937,37.4392,28.5,7.0,15.0,,2026.0,18.3,
6545343023534796660,https://realty.yandex.ru/offer/6545343023534796660/,0.0,44000,,55.6718,37.855427,27.0,16.0,30.0,2.65,2017.0,20.0,
6545343024305046682,https://realty.yandex.ru/offer/6545343024305046682/,2.0,55000,,55.81594,37.809055,41.0,2.0,5.0,2.64,1964.0,27.0,9.0
6572822652545966541,https://realty.yandex.ru/offer/6572822652545966541/,2.0,92500,0.0,55.638924,37.42708,48.0,2.0,9.0,3.0,2022.0,,
6578845633755778300,https://realty.yandex.ru/offer/6578845633755778300/,0.0,69500,0.0,55.65659,37.52339,30.0,46.0,47.0,3.2,2024.0,,
6588731427809170252,https://realty.yandex.ru/offer/6588731427809170252/,0.0,56500,0.0,55.667015,37.73606,23.0,2.0,25.0,,2024.0,,
6630658953778706483,https://realty.yandex.ru/offer/6630658953778706483/,2.0,54000,51500.0,55.491364,37.297653,63.0,13.0,17.0,,2002.0,,
6666885799491141976,https://realty.yandex.ru/offer/6666885799491141976/,1.0,105000,0.0,55.719753,37.69092,38.0,7.0,30.0,,2024.0,,
6667806089037260161,https://realty.yandex.ru/offer/6667806089037260161/,2.0,89000,0.0,55.692245,37.467476,40.0,4.0,32.0,2.7,2022.0,,
